Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39620	0.39773	0.00025	0.06286	0.39664	0.00	0.39663	0.00	1.834	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	f51c8d548d	https://github.com/php/php-src/commit/f51c8d548d	0.38761	0.39109	0.00062	0.15877	0.38830	-2.10	0.38814	-2.14	3.222	8.614	0.000	25.14
Laravel 12.11.0 demo app	50	50	100	PHP - master	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.38728	0.39023	0.00055	0.14221	0.38800	-2.18	0.38787	-2.21	2.653	8.614	0.000	25.14
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.35980	0.36312	0.00056	0.15459	0.36067	-9.07	0.36053	-9.10	2.130	8.614	0.000	25.21
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67507	0.67984	0.00072	0.10589	0.67565	0.00	0.67547	0.00	4.431	0.000	1.000	26.80
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	f51c8d548d	https://github.com/php/php-src/commit/f51c8d548d	0.67126	0.67425	0.00054	0.08082	0.67184	-0.56	0.67169	-0.56	2.457	8.614	0.000	25.29
Symfony 2.8.0 demo app	50	50	100	PHP - master	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.67133	0.67439	0.00058	0.08598	0.67193	-0.55	0.67176	-0.55	2.838	8.614	0.000	25.27
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.63782	0.67484	0.00518	0.80979	0.63909	-5.41	0.63825	-5.51	7.006	8.614	0.000	25.76
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58987	0.59420	0.00106	0.17861	0.59170	0.00	0.59165	0.00	0.349	0.000	1.000	26.67
Wordpress 6.9 main page	20	50	20	PHP - previous master	f51c8d548d	https://github.com/php/php-src/commit/f51c8d548d	0.58666	0.58994	0.00058	0.09854	0.58732	-0.74	0.58719	-0.75	2.349	8.607	0.000	25.75
Wordpress 6.9 main page	20	50	20	PHP - master	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.58633	0.58950	0.00060	0.10183	0.58715	-0.77	0.58698	-0.79	1.680	8.614	0.000	25.73
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.51658	0.52064	0.00079	0.15334	0.51761	-12.52	0.51748	-12.54	2.653	8.614	0.000	25.78
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44180	0.44451	0.00054	0.12219	0.44302	0.00	0.44297	0.00	0.192	0.000	1.000	26.67
bench.php	20	50	2	PHP - previous master	f51c8d548d	https://github.com/php/php-src/commit/f51c8d548d	0.44931	0.45196	0.00053	0.11721	0.45069	1.73	0.45079	1.77	-0.438	-8.614	0.000	25.75
bench.php	20	50	2	PHP - master	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.44921	0.45301	0.00063	0.13910	0.45046	1.68	0.45046	1.69	0.997	-8.614	0.000	25.73
bench.php	20	50	2	PHP - master (JIT)	755f4e6df0	https://github.com/php/php-src/commit/755f4e6df0	0.14353	0.14609	0.00061	0.42031	0.14406	-67.48	0.14389	-67.52	2.458	8.614	0.000	25.78
