Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39354	0.39470	0.00018	0.04601	0.39393	0.00	0.39391	0.00	1.583	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	fe52e5b64b	https://github.com/php/php-src/commit/fe52e5b64b	0.38708	0.39026	0.00077	0.19844	0.38884	-1.29	0.38907	-1.23	-1.065	8.614	0.000	25.44
Laravel 12.11.0 demo app	50	50	100	PHP - master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.38667	0.38930	0.00046	0.11891	0.38713	-1.73	0.38701	-1.75	3.299	8.614	0.000	25.44
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.35722	0.36009	0.00050	0.14058	0.35820	-9.07	0.35810	-9.09	1.779	8.614	0.000	25.52
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67242	0.67637	0.00069	0.10191	0.67345	0.00	0.67330	0.00	1.798	0.000	1.000	26.79
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	fe52e5b64b	https://github.com/php/php-src/commit/fe52e5b64b	0.66698	0.67058	0.00064	0.09633	0.66771	-0.85	0.66748	-0.86	2.277	8.614	0.000	25.40
Symfony 2.8.0 demo app	50	50	100	PHP - master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.66529	0.66812	0.00056	0.08381	0.66624	-1.07	0.66610	-1.07	1.552	8.614	0.000	25.38
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.63274	0.64703	0.00268	0.42298	0.63400	-5.86	0.63329	-5.94	3.910	8.614	0.000	25.38
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58771	0.59213	0.00098	0.16603	0.58935	0.00	0.58928	0.00	0.641	0.000	1.000	26.67
Wordpress 6.9 main page	20	50	20	PHP - previous master	fe52e5b64b	https://github.com/php/php-src/commit/fe52e5b64b	0.58398	0.58819	0.00066	0.11234	0.58478	-0.78	0.58466	-0.78	3.073	8.572	0.000	25.30
Wordpress 6.9 main page	20	50	20	PHP - master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.58442	0.58763	0.00059	0.10000	0.58523	-0.70	0.58517	-0.70	1.694	8.614	0.000	25.29
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.51524	0.51849	0.00058	0.11291	0.51595	-12.45	0.51584	-12.46	2.411	8.614	0.000	25.41
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44107	0.44430	0.00065	0.14713	0.44283	0.00	0.44284	0.00	0.097	0.000	1.000	26.67
bench.php	20	50	2	PHP - previous master	fe52e5b64b	https://github.com/php/php-src/commit/fe52e5b64b	0.44528	0.44747	0.00053	0.11930	0.44667	0.87	0.44674	0.88	-0.795	-8.614	0.000	25.30
bench.php	20	50	2	PHP - master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.44711	0.44996	0.00060	0.13343	0.44856	1.29	0.44847	1.27	0.280	-8.614	0.000	25.29
bench.php	20	50	2	PHP - master (JIT)	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.14361	0.14546	0.00032	0.22382	0.14410	-67.46	0.14406	-67.47	2.461	8.614	0.000	25.41
