Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39451	0.39684	0.00073	0.18555	0.39539	0.00	0.39500	0.00	0.647	0.000	1.000	26.29
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	239a8bed9b	https://github.com/php/php-src/commit/239a8bed9b	0.38733	0.38911	0.00037	0.09441	0.38780	-1.92	0.38768	-1.85	1.875	8.614	0.000	25.33
Laravel 12.11.0 demo app	50	50	100	PHP - master	a935460721	https://github.com/php/php-src/commit/a935460721	0.38724	0.38885	0.00033	0.08533	0.38770	-1.95	0.38760	-1.87	1.310	8.614	0.000	25.36
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	a935460721	https://github.com/php/php-src/commit/a935460721	0.35981	0.36128	0.00029	0.08014	0.36044	-8.84	0.36041	-8.76	0.398	8.614	0.000	25.42
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.66700	0.66929	0.00059	0.08836	0.66778	0.00	0.66762	0.00	1.160	0.000	1.000	26.74
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	239a8bed9b	https://github.com/php/php-src/commit/239a8bed9b	0.66351	0.67027	0.00208	0.31259	0.66507	-0.41	0.66418	-0.52	1.665	5.891	0.000	25.28
Symfony 2.8.0 demo app	50	50	100	PHP - master	a935460721	https://github.com/php/php-src/commit/a935460721	0.66336	0.66517	0.00040	0.05966	0.66390	-0.58	0.66382	-0.57	1.510	8.614	0.000	25.29
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	a935460721	https://github.com/php/php-src/commit/a935460721	0.63241	0.63402	0.00028	0.04392	0.63288	-5.23	0.63283	-5.21	1.498	8.614	0.000	25.21
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58835	0.59293	0.00113	0.19099	0.59031	0.00	0.59020	0.00	0.451	0.000	1.000	26.74
Wordpress 6.9 main page	20	50	20	PHP - previous master	239a8bed9b	https://github.com/php/php-src/commit/239a8bed9b	0.58571	0.58827	0.00050	0.08595	0.58640	-0.66	0.58630	-0.66	1.804	8.614	0.000	25.35
Wordpress 6.9 main page	20	50	20	PHP - master	a935460721	https://github.com/php/php-src/commit/a935460721	0.58403	0.58644	0.00052	0.08851	0.58471	-0.95	0.58459	-0.95	1.529	8.614	0.000	25.32
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	a935460721	https://github.com/php/php-src/commit/a935460721	0.51504	0.51776	0.00049	0.09517	0.51596	-12.60	0.51587	-12.59	1.740	8.614	0.000	25.68
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44125	0.44541	0.00074	0.16817	0.44273	0.00	0.44272	0.00	1.061	0.000	1.000	26.78
bench.php	20	50	2	PHP - previous master	239a8bed9b	https://github.com/php/php-src/commit/239a8bed9b	0.44575	0.44743	0.00043	0.09527	0.44657	0.87	0.44659	0.88	0.060	-8.614	0.000	25.21
bench.php	20	50	2	PHP - master	a935460721	https://github.com/php/php-src/commit/a935460721	0.44569	0.44761	0.00043	0.09555	0.44670	0.90	0.44672	0.90	-0.358	-8.614	0.000	25.36
bench.php	20	50	2	PHP - master (JIT)	a935460721	https://github.com/php/php-src/commit/a935460721	0.14308	0.14393	0.00018	0.12817	0.14349	-67.59	0.14354	-67.58	-0.253	8.614	0.000	25.72
