Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47611	0.48051	0.00087	0.18172	0.47778	0.00	0.47776	0.00	0.530	0.999	180946139	43.68
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	49c3ff6c89	https://github.com/php/php-src/commit/49c3ff6c89	0.47083	0.47519	0.00092	0.19417	0.47294	-1.01	0.47297	-1.00	0.116	0.000	176332107	44.26
Laravel 12.2.0 demo app	50	100	100	PHP - master	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.46879	0.47371	0.00083	0.17631	0.47016	-1.59	0.47011	-1.60	0.826	0.000	176453426	44.21
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.44482	0.45268	0.00098	0.21837	0.45088	-5.63	0.45091	-5.62	-2.180	0.000	147934140	53.34
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74137	0.75443	0.00178	0.23961	0.74430	0.00	0.74407	0.00	3.552	0.999	291621226	40.28
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	49c3ff6c89	https://github.com/php/php-src/commit/49c3ff6c89	0.73365	0.75195	0.00189	0.25465	0.74340	-0.12	0.74311	-0.13	0.509	0.000	287334714	40.42
Symfony 2.7.0 demo app	50	100	100	PHP - master	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.74080	0.75378	0.00178	0.23885	0.74435	0.01	0.74394	-0.02	2.121	0.803	290445061	40.69
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.71171	0.72104	0.00116	0.16140	0.71729	-3.63	0.71714	-3.62	-0.670	0.000	270807908	47.81
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58152	0.58569	0.00077	0.13206	0.58279	0.00	0.58269	0.00	1.031	0.999	1123344211	43.80
Wordpress 6.2 main page	20	100	20	PHP - previous master	49c3ff6c89	https://github.com/php/php-src/commit/49c3ff6c89	0.58408	0.58866	0.00078	0.13370	0.58545	0.46	0.58529	0.45	1.354	0.000	1120309165	44.08
Wordpress 6.2 main page	20	100	20	PHP - master	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.58006	0.58510	0.00081	0.13887	0.58171	-0.19	0.58161	-0.19	1.454	0.000	1120023352	44.03
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.51717	0.51972	0.00053	0.10263	0.51859	-11.02	0.51853	-11.01	-0.036	0.000	866077097	61.45
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42762	0.43839	0.00203	0.46836	0.43362	0.00	0.43361	0.00	0.154	0.999	2020638188	26.62
bench.php	10	100	2	PHP - previous master	49c3ff6c89	https://github.com/php/php-src/commit/49c3ff6c89	0.42420	0.44018	0.00293	0.68382	0.42781	-1.34	0.42703	-1.52	2.336	0.000	2020586628	26.92
bench.php	10	100	2	PHP - master	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.42373	0.47727	0.00554	1.29482	0.42783	-1.34	0.42660	-1.62	7.394	0.000	2020586576	26.91
bench.php	10	100	2	PHP - master (JIT)	67e5d6cc2d	https://github.com/php/php-src/commit/67e5d6cc2d	0.14668	0.15156	0.00095	0.63772	0.14872	-65.70	0.14872	-65.70	0.152	0.000	536605538	27.69
