Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39904	0.40113	0.00039	0.09781	0.39949	0.00	0.39935	0.00	2.433	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	1f1d223bc0	https://github.com/php/php-src/commit/1f1d223bc0	0.37569	0.37769	0.00039	0.10292	0.37630	-5.80	0.37622	-5.79	1.532	8.614	0.000	26.16
Laravel 12.11.0 demo app	50	50	100	PHP - master	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.37884	0.38260	0.00061	0.16073	0.37944	-5.02	0.37925	-5.03	3.221	8.614	0.000	25.67
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.35703	0.35846	0.00027	0.07671	0.35753	-10.50	0.35751	-10.48	0.993	8.614	0.000	26.22
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.68018	0.68611	0.00108	0.15794	0.68173	0.00	0.68161	0.00	1.698	0.000	1.000	26.85
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	1f1d223bc0	https://github.com/php/php-src/commit/1f1d223bc0	0.66929	0.67305	0.00065	0.09649	0.67002	-1.72	0.66984	-1.73	2.925	8.614	0.000	26.14
Symfony 2.8.0 demo app	50	50	100	PHP - master	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.67348	0.67585	0.00052	0.07677	0.67436	-1.08	0.67426	-1.08	1.332	8.614	0.000	26.16
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.64048	0.65979	0.00349	0.54345	0.64189	-5.84	0.64112	-5.94	4.690	8.614	0.000	26.21
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59073	0.59515	0.00088	0.14828	0.59250	0.00	0.59249	0.00	0.403	0.000	1.000	26.66
Wordpress 6.9 main page	20	50	20	PHP - previous master	1f1d223bc0	https://github.com/php/php-src/commit/1f1d223bc0	0.58862	0.59668	0.00130	0.21980	0.59000	-0.42	0.58963	-0.48	3.232	7.711	0.000	26.25
Wordpress 6.9 main page	20	50	20	PHP - master	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.59281	0.59748	0.00097	0.16272	0.59428	0.30	0.59415	0.28	1.296	-7.487	0.000	26.22
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.52279	0.52695	0.00095	0.18203	0.52394	-11.57	0.52376	-11.60	1.929	8.614	0.000	26.26
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44331	0.44632	0.00059	0.13229	0.44460	0.00	0.44449	0.00	0.701	0.000	1.000	26.66
bench.php	20	50	2	PHP - previous master	1f1d223bc0	https://github.com/php/php-src/commit/1f1d223bc0	0.45088	0.45375	0.00058	0.12726	0.45217	1.70	0.45217	1.73	0.376	-8.614	0.000	26.25
bench.php	20	50	2	PHP - master	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.45114	0.45432	0.00068	0.15086	0.45300	1.89	0.45295	1.90	-0.023	-8.614	0.000	26.22
bench.php	20	50	2	PHP - master (JIT)	934d4ff95f	https://github.com/php/php-src/commit/934d4ff95f	0.14454	0.14537	0.00021	0.14204	0.14497	-67.39	0.14496	-67.39	0.023	8.614	0.000	26.26
