Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39809	0.40055	0.00073	0.18372	0.39885	0.00	0.39856	0.00	1.171	0.000	1.000	26.29
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	f437b8b0e9	https://github.com/php/php-src/commit/f437b8b0e9	0.38952	0.39191	0.00042	0.10673	0.38983	-2.26	0.38970	-2.22	3.143	8.614	0.000	25.29
Laravel 12.11.0 demo app	50	50	100	PHP - master	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.39040	0.39311	0.00056	0.14417	0.39098	-1.97	0.39078	-1.95	2.375	8.614	0.000	25.32
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.36327	0.36564	0.00050	0.13711	0.36387	-8.77	0.36379	-8.73	1.937	8.614	0.000	25.33
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67140	0.67370	0.00051	0.07560	0.67210	0.00	0.67198	0.00	1.209	0.000	1.000	26.74
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	f437b8b0e9	https://github.com/php/php-src/commit/f437b8b0e9	0.67277	0.67944	0.00125	0.18510	0.67445	0.35	0.67430	0.35	2.130	-8.428	0.000	25.22
Symfony 2.8.0 demo app	50	50	100	PHP - master	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.67169	0.67760	0.00086	0.12836	0.67235	0.04	0.67219	0.03	4.929	-2.554	0.011	25.19
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.63341	0.65650	0.00321	0.50554	0.63446	-5.60	0.63392	-5.66	6.897	8.614	0.000	25.25
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59121	0.59554	0.00109	0.18369	0.59330	0.00	0.59313	0.00	0.234	0.000	1.000	26.74
Wordpress 6.9 main page	20	50	20	PHP - previous master	f437b8b0e9	https://github.com/php/php-src/commit/f437b8b0e9	0.58950	0.59270	0.00055	0.09344	0.59103	-0.38	0.59098	-0.36	0.320	8.248	0.000	25.29
Wordpress 6.9 main page	20	50	20	PHP - master	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.58945	0.59246	0.00063	0.10619	0.59048	-0.48	0.59032	-0.47	1.697	8.366	0.000	25.26
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.52016	0.52419	0.00075	0.14319	0.52110	-12.17	0.52092	-12.17	2.639	8.614	0.000	25.32
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44203	0.44418	0.00053	0.11987	0.44300	0.00	0.44300	0.00	0.159	0.000	1.000	26.74
bench.php	20	50	2	PHP - previous master	f437b8b0e9	https://github.com/php/php-src/commit/f437b8b0e9	0.44523	0.44719	0.00042	0.09498	0.44627	0.74	0.44623	0.73	-0.174	-8.614	0.000	25.29
bench.php	20	50	2	PHP - master	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.44534	0.44740	0.00051	0.11516	0.44643	0.78	0.44646	0.78	-0.164	-8.614	0.000	25.26
bench.php	20	50	2	PHP - master (JIT)	60314974f9	https://github.com/php/php-src/commit/60314974f9	0.14336	0.14415	0.00019	0.13103	0.14369	-67.56	0.14367	-67.57	0.429	8.614	0.000	25.32
