Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47700	0.48370	0.00080	0.16749	0.47834	0.00	0.47817	0.00	3.286	0.999	180942610	43.62
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.47008	0.47430	0.00075	0.15854	0.47119	-1.49	0.47107	-1.48	1.710	0.000	176333782	44.28
Laravel 12.2.0 demo app	50	100	100	PHP - master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.46974	0.47409	0.00073	0.15508	0.47128	-1.48	0.47116	-1.47	1.209	0.000	176406556	44.28
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.44770	0.45407	0.00067	0.14772	0.45292	-5.31	0.45295	-5.28	-4.729	0.000	147884032	53.40
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.73815	0.75703	0.00157	0.21083	0.74696	0.00	0.74681	0.00	0.982	0.999	291621926	40.10
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.74156	0.75207	0.00148	0.19894	0.74340	-0.48	0.74313	-0.49	2.871	0.000	290398701	40.50
Symfony 2.7.0 demo app	50	100	100	PHP - master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.74135	0.74775	0.00123	0.16588	0.74322	-0.50	0.74300	-0.51	1.637	0.000	290399524	40.76
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.71775	0.72304	0.00086	0.11955	0.71948	-3.68	0.71931	-3.68	1.121	0.000	270762058	47.86
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57638	0.59203	0.00244	0.41940	0.58104	0.00	0.58136	0.00	1.056	0.999	1123348713	43.74
Wordpress 6.2 main page	20	100	20	PHP - previous master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.57590	0.58665	0.00189	0.32645	0.57993	-0.19	0.58037	-0.17	-0.500	0.000	1119623013	44.10
Wordpress 6.2 main page	20	100	20	PHP - master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.57611	0.58924	0.00188	0.32489	0.57973	-0.23	0.58027	-0.19	0.513	0.000	1119633651	44.10
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.51400	0.51872	0.00123	0.23871	0.51698	-11.03	0.51732	-11.02	-1.069	0.000	865683930	61.51
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42512	0.43958	0.00343	0.79068	0.43362	0.00	0.43443	0.00	-0.609	0.999	2020638157	26.57
bench.php	10	100	2	PHP - previous master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.42157	0.47823	0.00592	1.38688	0.42709	-1.51	0.42625	-1.88	6.778	0.000	2020586669	26.99
bench.php	10	100	2	PHP - master	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.42166	0.47917	0.00617	1.44492	0.42733	-1.45	0.42620	-1.89	6.296	0.000	2020586598	26.98
bench.php	10	100	2	PHP - master (JIT)	ada7400690	https://github.com/php/php-src/commit/ada7400690	0.14031	0.15122	0.00285	1.93287	0.14757	-65.97	0.14845	-65.83	-1.641	0.000	536605731	27.75
