Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39332	0.39431	0.00018	0.04541	0.39368	0.00	0.39367	0.00	1.050	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.38651	0.38790	0.00027	0.07036	0.38709	-1.67	0.38703	-1.69	0.998	8.614	0.000	25.44
Laravel 12.11.0 demo app	50	50	100	PHP - master	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.38661	0.38999	0.00055	0.14290	0.38712	-1.67	0.38698	-1.70	3.381	8.614	0.000	25.45
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.35848	0.36097	0.00047	0.13054	0.35906	-8.79	0.35890	-8.83	2.379	8.614	0.000	25.51
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67195	0.67363	0.00042	0.06281	0.67259	0.00	0.67251	0.00	0.747	0.000	1.000	26.79
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.66494	0.67106	0.00105	0.15781	0.66580	-1.01	0.66546	-1.05	3.131	8.614	0.000	25.40
Symfony 2.8.0 demo app	50	50	100	PHP - master	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.66220	0.66431	0.00052	0.07892	0.66285	-1.45	0.66271	-1.46	1.399	8.614	0.000	25.39
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.63012	0.63181	0.00031	0.04881	0.63067	-6.23	0.63062	-6.23	1.499	8.614	0.000	25.38
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58688	0.59207	0.00121	0.20513	0.58886	0.00	0.58880	0.00	0.329	0.000	1.000	26.66
Wordpress 6.9 main page	20	50	20	PHP - previous master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.58437	0.58697	0.00063	0.10758	0.58517	-0.63	0.58501	-0.64	1.109	8.600	0.000	25.35
Wordpress 6.9 main page	20	50	20	PHP - master	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.58438	0.58694	0.00065	0.11062	0.58510	-0.64	0.58494	-0.66	1.410	8.586	0.000	25.33
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.51493	0.51975	0.00080	0.15564	0.51585	-12.40	0.51569	-12.42	2.981	8.614	0.000	25.38
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44164	0.45000	0.00116	0.26133	0.44299	0.00	0.44285	0.00	4.755	0.000	1.000	26.67
bench.php	20	50	2	PHP - previous master	eb3204252e	https://github.com/php/php-src/commit/eb3204252e	0.44749	0.45060	0.00055	0.12357	0.44852	1.25	0.44843	1.26	0.880	-8.276	0.000	25.36
bench.php	20	50	2	PHP - master	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.44551	0.44823	0.00052	0.11551	0.44669	0.84	0.44671	0.87	0.358	-8.269	0.000	25.35
bench.php	20	50	2	PHP - master (JIT)	10dad92c8b	https://github.com/php/php-src/commit/10dad92c8b	0.14358	0.14558	0.00035	0.23940	0.14412	-67.47	0.14411	-67.46	2.057	8.614	0.000	25.40
