Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43876	0.45311	0.00197	0.43982	0.00	0.43951	0.00	0	41.87
Laravel 11.1.2 demo app	50	50	100	PHP - previous master	6ccb35ec94	https://github.com/php/php-src/commit/6ccb35ec94	0.43570	0.44355	0.00109	0.43651	-0.75	0.43628	-0.74	0	41.87
Laravel 11.1.2 demo app	50	50	100	PHP - master	da38477544	https://github.com/php/php-src/commit/da38477544	0.43695	0.44439	0.00103	0.43786	-0.44	0.43766	-0.42	0	41.86
Laravel 11.1.2 demo app	50	50	100	PHP - master (JIT)	da38477544	https://github.com/php/php-src/commit/da38477544	0.42628	0.42784	0.00032	0.42696	-2.92	0.42698	-2.85	0	50.79
Symfony 2.6.0 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71280	0.71666	0.00089	0.71419	0.00	0.71410	0.00	0	37.41
Symfony 2.6.0 demo app	50	50	100	PHP - previous master	6ccb35ec94	https://github.com/php/php-src/commit/6ccb35ec94	0.70571	0.71083	0.00093	0.70713	-0.99	0.70686	-1.01	0	37.55
Symfony 2.6.0 demo app	50	50	100	PHP - master	da38477544	https://github.com/php/php-src/commit/da38477544	0.70759	0.71260	0.00095	0.70891	-0.74	0.70878	-0.74	0	37.55
Symfony 2.6.0 demo app	50	50	100	PHP - master (JIT)	da38477544	https://github.com/php/php-src/commit/da38477544	0.67944	0.68177	0.00065	0.68037	-4.74	0.68015	-4.75	0	44.55
Wordpress 6.2 main page	10	50	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58137	0.58487	0.00058	0.58241	0.00	0.58237	0.00	0	43.02
Wordpress 6.2 main page	10	50	20	PHP - previous master	6ccb35ec94	https://github.com/php/php-src/commit/6ccb35ec94	0.58081	0.58275	0.00050	0.58177	-0.11	0.58176	-0.11	0	43.00
Wordpress 6.2 main page	10	50	20	PHP - master	da38477544	https://github.com/php/php-src/commit/da38477544	0.57546	0.58130	0.00156	0.57746	-0.85	0.57697	-0.93	0	42.94
Wordpress 6.2 main page	10	50	20	PHP - master (JIT)	da38477544	https://github.com/php/php-src/commit/da38477544	0.52131	0.52452	0.00064	0.52281	-10.23	0.52274	-10.24	0	61.91
bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21462	0.21926	0.00101	0.21633	0.00	0.21614	0.00	0	26.19
bench.php	10	50	0	PHP - previous master	6ccb35ec94	https://github.com/php/php-src/commit/6ccb35ec94	0.21712	0.22163	0.00103	0.21961	1.52	0.21978	1.68	0	26.33
bench.php	10	50	0	PHP - master	da38477544	https://github.com/php/php-src/commit/da38477544	0.21172	0.21514	0.00082	0.21300	-1.54	0.21294	-1.48	0	26.28
bench.php	10	50	0	PHP - master (JIT)	da38477544	https://github.com/php/php-src/commit/da38477544	0.07523	0.07805	0.00072	0.07644	-64.66	0.07638	-64.66	0	27.37
micro_bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33554	1.35701	0.00492	1.34817	0.00	1.34875	0.00	0	20.45
micro_bench.php	10	50	0	PHP - previous master	6ccb35ec94	https://github.com/php/php-src/commit/6ccb35ec94	1.28121	1.29745	0.00322	1.28859	-4.42	1.28862	-4.46	0	20.59
micro_bench.php	10	50	0	PHP - master	da38477544	https://github.com/php/php-src/commit/da38477544	1.25516	1.29115	0.00786	1.26932	-5.85	1.26835	-5.96	0	20.53
micro_bench.php	10	50	0	PHP - master (JIT)	da38477544	https://github.com/php/php-src/commit/da38477544	0.53382	0.56865	0.00680	0.54807	-59.35	0.54833	-59.35	0	21.79
