Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.40066	0.40323	0.00039	0.09638	0.40214	0.00	0.40208	0.00	-0.488	0.000	1.000	27.44
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	27d28eef1e	https://github.com/php/php-src/commit/27d28eef1e	0.39584	0.39925	0.00061	0.15306	0.39635	-1.44	0.39621	-1.46	3.083	8.614	0.000	26.97
Laravel 12.11.0 demo app	50	50	100	PHP - master	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.39293	0.39605	0.00061	0.15488	0.39351	-2.15	0.39332	-2.18	2.628	8.614	0.000	26.97
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.36732	0.36999	0.00048	0.12963	0.36805	-8.48	0.36793	-8.49	2.458	8.614	0.000	26.97
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.68482	0.68932	0.00087	0.12649	0.68570	0.00	0.68535	0.00	2.218	0.000	1.000	27.44
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	27d28eef1e	https://github.com/php/php-src/commit/27d28eef1e	0.68727	0.69276	0.00109	0.15806	0.68893	0.47	0.68880	0.50	1.305	-8.255	0.000	26.97
Symfony 2.8.0 demo app	50	50	100	PHP - master	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.68241	0.68625	0.00078	0.11436	0.68331	-0.35	0.68301	-0.34	1.646	8.255	0.000	26.97
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.64936	0.65125	0.00054	0.08320	0.64993	-5.22	0.64967	-5.21	1.004	8.614	0.000	26.97
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59647	0.60277	0.00124	0.20787	0.59842	0.00	0.59830	0.00	1.332	0.000	1.000	27.44
Wordpress 6.9 main page	20	50	20	PHP - previous master	27d28eef1e	https://github.com/php/php-src/commit/27d28eef1e	0.59657	0.60239	0.00127	0.21285	0.59782	-0.10	0.59740	-0.15	2.113	3.650	0.000	26.97
Wordpress 6.9 main page	20	50	20	PHP - master	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.59601	0.60017	0.00099	0.16528	0.59686	-0.26	0.59663	-0.28	2.529	6.690	0.000	26.97
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.52733	0.53028	0.00047	0.08869	0.52826	-11.72	0.52821	-11.71	1.983	8.614	0.000	26.97
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44133	1.67323	0.22721	46.51476	0.48846	0.00	0.44261	0.00	4.887	0.000	1.000	27.44
bench.php	20	50	2	PHP - previous master	27d28eef1e	https://github.com/php/php-src/commit/27d28eef1e	0.44101	2.05039	0.31721	62.48100	0.50769	3.94	0.44361	0.22	4.841	-4.829	0.000	26.97
bench.php	20	50	2	PHP - master	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.44146	2.04868	0.31757	62.59019	0.50738	3.87	0.44325	0.14	4.841	-2.727	0.006	26.97
bench.php	20	50	2	PHP - master (JIT)	06dac62747	https://github.com/php/php-src/commit/06dac62747	0.14315	0.61792	0.09383	57.68186	0.16267	-66.70	0.14370	-67.53	4.841	7.952	0.000	26.97
