Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44102	0.45359	0.00225	0.44227	0.00	0.44171	0.00	0	42.02
Laravel 11.1.2 demo app	50	30	100	PHP - previous master	8b61c49987	https://github.com/php/php-src/commit/8b61c49987	0.44003	0.44262	0.00051	0.44072	-0.35	0.44065	-0.24	0	42.40
Laravel 11.1.2 demo app	50	30	100	PHP - master	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.43906	0.44185	0.00063	0.44016	-0.48	0.44022	-0.34	0	42.44
Laravel 11.1.2 demo app	50	30	100	PHP - master (JIT)	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.42352	0.42641	0.00058	0.42438	-4.04	0.42442	-3.92	0	51.60
Symfony 2.6.0 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71355	0.71737	0.00094	0.71515	0.00	0.71505	0.00	0	37.69
Symfony 2.6.0 demo app	50	30	100	PHP - previous master	8b61c49987	https://github.com/php/php-src/commit/8b61c49987	0.70765	0.71225	0.00112	0.70925	-0.83	0.70907	-0.84	0	38.38
Symfony 2.6.0 demo app	50	30	100	PHP - master	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.70812	0.71318	0.00115	0.71014	-0.70	0.71006	-0.70	0	38.41
Symfony 2.6.0 demo app	50	30	100	PHP - master (JIT)	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.68160	0.68448	0.00073	0.68280	-4.52	0.68253	-4.55	0	45.21
Wordpress 6.2 main page	10	30	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58339	0.59372	0.00183	0.58493	0.00	0.58476	0.00	0	43.42
Wordpress 6.2 main page	10	30	20	PHP - previous master	8b61c49987	https://github.com/php/php-src/commit/8b61c49987	0.58343	0.58688	0.00069	0.58473	-0.03	0.58482	0.01	0	43.72
Wordpress 6.2 main page	10	30	20	PHP - master	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.58219	0.58489	0.00056	0.58307	-0.32	0.58290	-0.32	0	43.88
Wordpress 6.2 main page	10	30	20	PHP - master (JIT)	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.52562	0.52781	0.00042	0.52686	-9.93	0.52696	-9.88	0	61.65
bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21358	0.21813	0.00105	0.21598	0.00	0.21604	0.00	0	26.41
bench.php	10	25	0	PHP - previous master	8b61c49987	https://github.com/php/php-src/commit/8b61c49987	0.21440	0.21832	0.00103	0.21601	0.01	0.21591	-0.06	0	26.75
bench.php	10	25	0	PHP - master	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.21620	0.22151	0.00141	0.21827	1.06	0.21798	0.90	0	26.78
bench.php	10	25	0	PHP - master (JIT)	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.07671	0.07870	0.00053	0.07743	-64.15	0.07743	-64.16	0	28.01
micro_bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.41357	1.43592	0.00534	1.42762	0.00	1.42887	0.00	0	20.64
micro_bench.php	10	25	0	PHP - previous master	8b61c49987	https://github.com/php/php-src/commit/8b61c49987	1.29231	1.31042	0.00421	1.29843	-9.05	1.29739	-9.20	0	21.02
micro_bench.php	10	25	0	PHP - master	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	1.31473	1.32923	0.00318	1.32032	-7.52	1.32016	-7.61	0	21.05
micro_bench.php	10	25	0	PHP - master (JIT)	1b7f4567cb	https://github.com/php/php-src/commit/1b7f4567cb	0.54476	0.56685	0.00499	0.55859	-60.87	0.55923	-60.86	0	22.44
