Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43902	0.45087	0.00261	0.44064	0.00	0.44000	0.00	0	41.87
Laravel 11.1.2 demo app	50	30	100	PHP - previous master	32c6ac9133	https://github.com/php/php-src/commit/32c6ac9133	0.43921	0.44104	0.00045	0.43983	-0.18	0.43976	-0.05	0	42.21
Laravel 11.1.2 demo app	50	30	100	PHP - master	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.43949	0.44301	0.00067	0.44030	-0.08	0.44022	0.05	0	42.26
Laravel 11.1.2 demo app	50	30	100	PHP - master (JIT)	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.42428	0.42649	0.00043	0.42517	-3.51	0.42517	-3.37	0	51.32
Symfony 2.6.0 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71372	0.71817	0.00109	0.71573	0.00	0.71567	0.00	0	37.54
Symfony 2.6.0 demo app	50	30	100	PHP - previous master	32c6ac9133	https://github.com/php/php-src/commit/32c6ac9133	0.71121	0.71609	0.00105	0.71344	-0.32	0.71350	-0.30	0	37.88
Symfony 2.6.0 demo app	50	30	100	PHP - master	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.71133	0.72449	0.00225	0.71325	-0.35	0.71280	-0.40	0	38.27
Symfony 2.6.0 demo app	50	30	100	PHP - master (JIT)	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.67992	0.68422	0.00088	0.68221	-4.68	0.68214	-4.69	0	45.00
Wordpress 6.2 main page	10	30	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58282	0.58501	0.00054	0.58364	0.00	0.58361	0.00	0	43.09
Wordpress 6.2 main page	10	30	20	PHP - previous master	32c6ac9133	https://github.com/php/php-src/commit/32c6ac9133	0.58283	0.58554	0.00071	0.58401	0.06	0.58381	0.03	0	43.44
Wordpress 6.2 main page	10	30	20	PHP - master	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.58253	0.58480	0.00050	0.58375	0.02	0.58372	0.02	0	43.59
Wordpress 6.2 main page	10	30	20	PHP - master (JIT)	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.52649	0.52862	0.00056	0.52772	-9.58	0.52777	-9.57	0	61.29
bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21573	0.21893	0.00078	0.21730	0.00	0.21739	0.00	0	26.26
bench.php	10	25	0	PHP - previous master	32c6ac9133	https://github.com/php/php-src/commit/32c6ac9133	0.21667	0.22027	0.00082	0.21828	0.45	0.21830	0.42	0	26.49
bench.php	10	25	0	PHP - master	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.21584	0.21779	0.00055	0.21690	-0.18	0.21697	-0.19	0	26.62
bench.php	10	25	0	PHP - master (JIT)	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.07631	0.07924	0.00090	0.07768	-64.25	0.07779	-64.22	0	27.77
micro_bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.34216	1.35757	0.00422	1.35023	0.00	1.35015	0.00	0	20.51
micro_bench.php	10	25	0	PHP - previous master	32c6ac9133	https://github.com/php/php-src/commit/32c6ac9133	1.28493	1.30037	0.00422	1.29357	-4.20	1.29435	-4.13	0	20.75
micro_bench.php	10	25	0	PHP - master	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	1.31255	1.33293	0.00461	1.32167	-2.12	1.32171	-2.11	0	20.92
micro_bench.php	10	25	0	PHP - master (JIT)	dbabbe180b	https://github.com/php/php-src/commit/dbabbe180b	0.55247	0.57055	0.00438	0.56192	-58.38	0.56201	-58.37	0	22.23
