Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47454	0.47739	0.00057	0.12084	0.47562	0.00	0.47562	0.00	0.282	0.999	180947522	43.62
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	64d8b2af3d	https://github.com/php/php-src/commit/64d8b2af3d	0.46651	0.47223	0.00083	0.17690	0.46779	-1.65	0.46766	-1.67	2.151	0.000	176336820	44.28
Laravel 12.2.0 demo app	50	100	100	PHP - master	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.46091	0.47062	0.00096	0.20572	0.46772	-1.66	0.46763	-1.68	-3.082	0.000	176406839	44.28
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.44882	0.45292	0.00060	0.13370	0.44975	-5.44	0.44959	-5.47	2.731	0.000	147897256	53.40
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74135	0.75350	0.00157	0.21053	0.74339	0.00	0.74315	0.00	4.520	0.999	291621074	40.10
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	64d8b2af3d	https://github.com/php/php-src/commit/64d8b2af3d	0.73966	0.74779	0.00139	0.18739	0.74185	-0.21	0.74166	-0.20	1.849	0.000	290397894	40.50
Symfony 2.7.0 demo app	50	100	100	PHP - master	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.73989	0.75148	0.00211	0.28492	0.74220	-0.16	0.74166	-0.20	2.589	0.000	290398886	40.76
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.71567	0.71892	0.00060	0.08368	0.71696	-3.55	0.71697	-3.52	0.654	0.000	270761047	47.86
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57841	0.58324	0.00083	0.14300	0.58066	0.00	0.58053	0.00	0.211	0.999	1123344367	43.74
Wordpress 6.2 main page	20	100	20	PHP - previous master	64d8b2af3d	https://github.com/php/php-src/commit/64d8b2af3d	0.57698	0.59075	0.00173	0.29889	0.57929	-0.24	0.57902	-0.26	5.387	0.000	1119623200	44.10
Wordpress 6.2 main page	20	100	20	PHP - master	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.57753	0.58137	0.00075	0.12890	0.57935	-0.23	0.57934	-0.21	0.321	0.000	1119631908	44.10
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.51476	0.51822	0.00064	0.12316	0.51631	-11.08	0.51627	-11.07	0.610	0.000	865685386	61.51
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43001	0.44760	0.00282	0.64812	0.43448	0.00	0.43405	0.00	1.577	0.999	2020638268	26.57
bench.php	10	100	2	PHP - previous master	64d8b2af3d	https://github.com/php/php-src/commit/64d8b2af3d	0.42336	0.43675	0.00277	0.64810	0.42705	-1.71	0.42631	-1.78	1.794	0.000	2020586662	26.99
bench.php	10	100	2	PHP - master	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.42362	0.47796	0.00598	1.39883	0.42777	-1.55	0.42620	-1.81	6.284	0.000	2020586691	26.98
bench.php	10	100	2	PHP - master (JIT)	114260bdc4	https://github.com/php/php-src/commit/114260bdc4	0.14683	0.15323	0.00108	0.72415	0.14861	-65.80	0.14846	-65.80	1.040	0.000	536605691	27.81
