Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43807	0.44061	0.00057	0.43923	0.00	0.43930	0.00	0	41.88
Laravel 11.1.2 demo app	50	30	100	PHP - previous master	334d9bbc09	https://github.com/php/php-src/commit/334d9bbc09	0.43531	0.44218	0.00120	0.43608	-0.72	0.43576	-0.80	0	41.94
Laravel 11.1.2 demo app	50	30	100	PHP - master	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.43640	0.43868	0.00050	0.43713	-0.48	0.43706	-0.51	0	41.94
Laravel 11.1.2 demo app	50	30	100	PHP - master (JIT)	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.42542	0.42980	0.00078	0.42626	-2.95	0.42615	-2.99	0	50.83
Symfony 2.6.0 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71247	0.71610	0.00089	0.71389	0.00	0.71375	0.00	0	37.41
Symfony 2.6.0 demo app	50	30	100	PHP - previous master	334d9bbc09	https://github.com/php/php-src/commit/334d9bbc09	0.70497	0.70767	0.00068	0.70636	-1.06	0.70635	-1.04	0	37.63
Symfony 2.6.0 demo app	50	30	100	PHP - master	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.70597	0.70936	0.00079	0.70713	-0.95	0.70704	-0.94	0	37.63
Symfony 2.6.0 demo app	50	30	100	PHP - master (JIT)	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.67784	0.68084	0.00073	0.67885	-4.91	0.67870	-4.91	0	44.60
Wordpress 6.2 main page	10	30	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57966	0.58328	0.00086	0.58165	0.00	0.58169	0.00	0	43.02
Wordpress 6.2 main page	10	30	20	PHP - previous master	334d9bbc09	https://github.com/php/php-src/commit/334d9bbc09	0.57837	0.58025	0.00051	0.57909	-0.44	0.57908	-0.45	0	43.03
Wordpress 6.2 main page	10	30	20	PHP - master	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.57696	0.58276	0.00097	0.58127	-0.06	0.58122	-0.08	0	43.03
Wordpress 6.2 main page	10	30	20	PHP - master (JIT)	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.52063	0.52314	0.00055	0.52137	-10.36	0.52131	-10.38	0	61.96
bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21531	0.21865	0.00091	0.21649	0.00	0.21624	0.00	0	26.19
bench.php	10	25	0	PHP - previous master	334d9bbc09	https://github.com/php/php-src/commit/334d9bbc09	0.21555	0.21821	0.00063	0.21663	0.06	0.21658	0.16	0	26.35
bench.php	10	25	0	PHP - master	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.21168	0.21446	0.00067	0.21279	-1.71	0.21271	-1.63	0	26.35
bench.php	10	25	0	PHP - master (JIT)	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.07502	0.07721	0.00052	0.07601	-64.89	0.07611	-64.80	0	27.41
micro_bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33174	1.35900	0.00596	1.34841	0.00	1.35012	0.00	0	20.45
micro_bench.php	10	25	0	PHP - previous master	334d9bbc09	https://github.com/php/php-src/commit/334d9bbc09	1.26565	1.27687	0.00306	1.27187	-5.68	1.27192	-5.79	0	20.61
micro_bench.php	10	25	0	PHP - master	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	1.25747	1.27456	0.00442	1.26569	-6.13	1.26451	-6.34	0	20.62
micro_bench.php	10	25	0	PHP - master (JIT)	13e0fb92b4	https://github.com/php/php-src/commit/13e0fb92b4	0.54281	0.55994	0.00444	0.54928	-59.26	0.54822	-59.39	0	21.83
