Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43866	0.44081	0.00048	0.43976	0.00	0.43974	0.00	0	41.82
Laravel 11.1.2 demo app	50	50	100	PHP - previous master	4e9cde758e	https://github.com/php/php-src/commit/4e9cde758e	0.43639	0.43814	0.00038	0.43716	-0.59	0.43713	-0.59	0	41.69
Laravel 11.1.2 demo app	50	50	100	PHP - master	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.43677	0.43861	0.00050	0.43745	-0.53	0.43734	-0.55	0	41.69
Laravel 11.1.2 demo app	50	50	100	PHP - master (JIT)	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.42435	0.42643	0.00040	0.42504	-3.35	0.42500	-3.35	0	50.75
Symfony 2.6.0 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71263	0.71623	0.00071	0.71425	0.00	0.71423	0.00	0	37.33
Symfony 2.6.0 demo app	50	50	100	PHP - previous master	4e9cde758e	https://github.com/php/php-src/commit/4e9cde758e	0.71061	0.71457	0.00086	0.71215	-0.29	0.71199	-0.31	0	37.39
Symfony 2.6.0 demo app	50	50	100	PHP - master	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.70995	0.71297	0.00061	0.71126	-0.42	0.71110	-0.44	0	37.39
Symfony 2.6.0 demo app	50	50	100	PHP - master (JIT)	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.68338	0.68585	0.00062	0.68447	-4.17	0.68432	-4.19	0	44.47
Wordpress 6.2 main page	10	50	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58072	0.58482	0.00110	0.58227	0.00	0.58214	0.00	0	42.95
Wordpress 6.2 main page	10	50	20	PHP - previous master	4e9cde758e	https://github.com/php/php-src/commit/4e9cde758e	0.57868	0.58188	0.00065	0.57964	-0.45	0.57956	-0.44	0	42.79
Wordpress 6.2 main page	10	50	20	PHP - master	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.57411	0.58021	0.00138	0.57825	-0.69	0.57852	-0.62	0	42.79
Wordpress 6.2 main page	10	50	20	PHP - master (JIT)	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.52086	0.52303	0.00046	0.52179	-10.39	0.52181	-10.36	0	61.87
bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21435	0.22063	0.00112	0.21612	0.00	0.21581	0.00	0	26.12
bench.php	10	50	0	PHP - previous master	4e9cde758e	https://github.com/php/php-src/commit/4e9cde758e	0.21575	0.22173	0.00133	0.21765	0.71	0.21736	0.72	0	26.06
bench.php	10	50	0	PHP - master	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.21546	0.22028	0.00103	0.21711	0.46	0.21701	0.55	0	26.06
bench.php	10	50	0	PHP - master (JIT)	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.07367	0.07721	0.00083	0.07541	-65.11	0.07533	-65.09	0	27.23
micro_bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33871	1.36646	0.00616	1.35187	0.00	1.35170	0.00	0	20.38
micro_bench.php	10	50	0	PHP - previous master	4e9cde758e	https://github.com/php/php-src/commit/4e9cde758e	1.33259	1.36287	0.00641	1.35153	-0.03	1.35241	0.05	0	20.32
micro_bench.php	10	50	0	PHP - master	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	1.33801	1.36159	0.00537	1.35085	-0.08	1.35104	-0.05	0	20.32
micro_bench.php	10	50	0	PHP - master (JIT)	48b37fe384	https://github.com/php/php-src/commit/48b37fe384	0.52220	0.54829	0.00417	0.53487	-60.43	0.53472	-60.44	0	21.65
