Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47520	0.48179	0.00081	0.16987	0.47643	0.00	0.47630	0.00	3.361	0.999	180946569	43.68
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	e6c52bc26a	https://github.com/php/php-src/commit/e6c52bc26a	0.46142	0.47500	0.00115	0.24455	0.46833	-1.70	0.46821	-1.70	-0.004	0.000	176336300	44.26
Laravel 12.2.0 demo app	50	100	100	PHP - master	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.46814	0.47090	0.00054	0.11467	0.46903	-1.55	0.46896	-1.54	0.987	0.000	176404424	44.26
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.45024	0.45514	0.00062	0.13750	0.45138	-5.26	0.45128	-5.25	3.124	0.000	147875554	53.39
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74015	0.75159	0.00124	0.16670	0.74177	0.00	0.74158	0.00	5.200	0.999	291621472	40.28
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	e6c52bc26a	https://github.com/php/php-src/commit/e6c52bc26a	0.72755	0.74654	0.00172	0.23363	0.73744	-0.58	0.73739	-0.56	-0.231	0.000	287322291	40.49
Symfony 2.7.0 demo app	50	100	100	PHP - master	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.73141	0.74354	0.00163	0.22196	0.73344	-1.12	0.73316	-1.13	3.158	0.000	287318806	40.51
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.69823	0.70767	0.00105	0.14897	0.70606	-4.81	0.70601	-4.80	-4.020	0.000	267681799	47.79
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57995	0.59184	0.00129	0.22126	0.58221	0.00	0.58195	0.00	4.561	0.999	1123343627	43.80
Wordpress 6.2 main page	20	100	20	PHP - previous master	e6c52bc26a	https://github.com/php/php-src/commit/e6c52bc26a	0.58237	0.58642	0.00076	0.12953	0.58406	0.32	0.58400	0.35	0.520	0.000	1120065640	44.08
Wordpress 6.2 main page	20	100	20	PHP - master	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.58159	0.58583	0.00076	0.13089	0.58347	0.22	0.58330	0.23	0.594	0.000	1120075712	44.08
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.51705	0.52042	0.00059	0.11312	0.51852	-10.94	0.51847	-10.91	0.371	0.000	866123104	61.50
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42968	0.44420	0.00245	0.56413	0.43382	0.00	0.43358	0.00	1.441	0.999	2020638188	26.62
bench.php	10	100	2	PHP - previous master	e6c52bc26a	https://github.com/php/php-src/commit/e6c52bc26a	0.42412	0.48203	0.00776	1.81127	0.42831	-1.27	0.42661	-1.61	6.116	0.000	2020586586	26.92
bench.php	10	100	2	PHP - master	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.42433	0.43949	0.00308	0.71966	0.42737	-1.49	0.42632	-1.67	2.027	0.000	2020586602	26.91
bench.php	10	100	2	PHP - master (JIT)	17652409b8	https://github.com/php/php-src/commit/17652409b8	0.14394	0.14982	0.00124	0.84405	0.14672	-66.18	0.14665	-66.18	0.208	0.000	536605618	27.68
