Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47551	0.47869	0.00059	0.12295	0.47665	0.00	0.47658	0.00	0.986	0.999	180948195	43.68
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.46657	0.46921	0.00057	0.12133	0.46776	-1.87	0.46769	-1.87	0.556	0.000	176272640	44.32
Laravel 12.2.0 demo app	50	100	100	PHP - master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.46657	0.46935	0.00049	0.10374	0.46769	-1.88	0.46764	-1.88	0.767	0.000	176344514	44.31
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.44161	0.45072	0.00079	0.17748	0.44762	-6.09	0.44756	-6.09	-3.697	0.000	147820472	53.51
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74028	0.74443	0.00075	0.10109	0.74164	0.00	0.74156	0.00	0.807	0.999	291622983	40.28
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.73346	0.74560	0.00127	0.17302	0.73469	-0.94	0.73460	-0.94	6.534	0.000	287307950	40.76
Symfony 2.7.0 demo app	50	100	100	PHP - master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.72361	0.73901	0.00171	0.23307	0.73439	-0.98	0.73408	-1.01	-1.993	0.000	287304416	40.75
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.70603	0.71169	0.00081	0.11500	0.70753	-4.60	0.70739	-4.61	1.513	0.000	267645807	47.64
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58115	0.58871	0.00244	0.41749	0.58531	0.00	0.58647	0.00	-0.477	0.999	1123344827	43.80
Wordpress 6.2 main page	20	100	20	PHP - previous master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.58220	0.58968	0.00233	0.39789	0.58640	0.19	0.58765	0.20	-0.573	0.000	1119773085	44.26
Wordpress 6.2 main page	20	100	20	PHP - master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.58262	0.59130	0.00234	0.39970	0.58669	0.24	0.58766	0.20	-0.359	0.000	1119783175	44.26
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.51657	0.52434	0.00232	0.44661	0.52056	-11.06	0.52176	-11.03	-0.489	0.000	865942870	61.62
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42994	0.44626	0.00238	0.54717	0.43413	0.00	0.43415	0.00	1.399	0.999	2020638205	26.62
bench.php	10	100	2	PHP - previous master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.42490	0.58999	0.03339	7.60507	0.43911	1.15	0.43015	-0.92	3.572	0.000	2020645013	27.09
bench.php	10	100	2	PHP - master	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.42536	0.59573	0.03554	8.07571	0.44005	1.36	0.42937	-1.10	3.028	0.000	2020644978	27.08
bench.php	10	100	2	PHP - master (JIT)	c89359164b	https://github.com/php/php-src/commit/c89359164b	0.14530	0.15068	0.00128	0.86599	0.14787	-65.94	0.14795	-65.92	0.094	0.000	536613053	27.92
