Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39954	0.40178	0.00072	0.18010	0.40036	0.00	0.40001	0.00	1.060	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	7ad79be655	https://github.com/php/php-src/commit/7ad79be655	0.39306	0.39462	0.00035	0.08954	0.39348	-1.72	0.39342	-1.65	1.576	8.614	0.000	25.71
Laravel 12.11.0 demo app	50	50	100	PHP - master	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.39225	0.39390	0.00034	0.08684	0.39271	-1.91	0.39260	-1.85	2.172	8.614	0.000	25.70
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.36550	0.36728	0.00036	0.09901	0.36628	-8.51	0.36622	-8.45	0.841	8.614	0.000	25.84
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67852	0.68555	0.00101	0.14827	0.67928	0.00	0.67912	0.00	5.107	0.000	1.000	26.86
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	7ad79be655	https://github.com/php/php-src/commit/7ad79be655	0.67170	0.67395	0.00049	0.07282	0.67239	-1.01	0.67225	-1.01	1.604	8.614	0.000	26.21
Symfony 2.8.0 demo app	50	50	100	PHP - master	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.67629	0.68717	0.00151	0.22308	0.67700	-0.34	0.67675	-0.35	6.487	8.269	0.000	25.75
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.64323	0.64612	0.00057	0.08783	0.64389	-5.21	0.64375	-5.21	2.287	8.614	0.000	26.32
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59324	0.59677	0.00087	0.14568	0.59502	0.00	0.59496	0.00	0.101	0.000	1.000	26.67
Wordpress 6.9 main page	20	50	20	PHP - previous master	7ad79be655	https://github.com/php/php-src/commit/7ad79be655	0.58927	0.59766	0.00127	0.21436	0.59036	-0.78	0.59014	-0.81	4.380	8.255	0.000	26.24
Wordpress 6.9 main page	20	50	20	PHP - master	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.58746	0.59089	0.00082	0.13875	0.58854	-1.09	0.58835	-1.11	1.666	8.614	0.000	26.15
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.52052	0.52471	0.00077	0.14698	0.52146	-12.36	0.52139	-12.37	2.315	8.614	0.000	26.16
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44334	0.44587	0.00054	0.12144	0.44462	0.00	0.44456	0.00	0.237	0.000	1.000	26.67
bench.php	20	50	2	PHP - previous master	7ad79be655	https://github.com/php/php-src/commit/7ad79be655	0.44847	0.45015	0.00037	0.08199	0.44949	1.10	0.44950	1.11	-0.268	-8.614	0.000	26.24
bench.php	20	50	2	PHP - master	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.44883	0.45195	0.00057	0.12580	0.44957	1.11	0.44948	1.11	1.601	-8.614	0.000	26.15
bench.php	20	50	2	PHP - master (JIT)	c5cdea5ada	https://github.com/php/php-src/commit/c5cdea5ada	0.14424	0.14782	0.00049	0.34125	0.14470	-67.45	0.14467	-67.46	5.306	8.614	0.000	26.16
