Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39988	0.40286	0.00067	0.16712	0.40065	0.00	0.40032	0.00	1.391	0.000	1.000	26.28
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	fad4323634	https://github.com/php/php-src/commit/fad4323634	0.39155	0.39322	0.00038	0.09702	0.39210	-2.14	0.39199	-2.08	1.203	8.614	0.000	25.32
Laravel 12.11.0 demo app	50	50	100	PHP - master	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.39285	0.39467	0.00041	0.10543	0.39329	-1.84	0.39317	-1.79	1.673	8.614	0.000	25.32
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.36632	0.36950	0.00058	0.15931	0.36694	-8.41	0.36682	-8.37	2.579	8.614	0.000	25.39
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67445	0.67930	0.00071	0.10481	0.67527	0.00	0.67515	0.00	3.962	0.000	1.000	26.71
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	fad4323634	https://github.com/php/php-src/commit/fad4323634	0.66926	0.67110	0.00042	0.06310	0.66978	-0.81	0.66964	-0.82	1.475	8.614	0.000	25.30
Symfony 2.8.0 demo app	50	50	100	PHP - master	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.67012	0.67389	0.00075	0.11233	0.67078	-0.67	0.67057	-0.68	2.542	8.614	0.000	25.30
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.63822	0.64578	0.00166	0.25912	0.63929	-5.33	0.63882	-5.38	3.400	8.614	0.000	25.35
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59299	0.59745	0.00102	0.17092	0.59499	0.00	0.59474	0.00	0.308	0.000	1.000	26.77
Wordpress 6.9 main page	20	50	20	PHP - previous master	fad4323634	https://github.com/php/php-src/commit/fad4323634	0.59041	0.59286	0.00039	0.06524	0.59124	-0.63	0.59116	-0.60	1.603	8.614	0.000	25.18
Wordpress 6.9 main page	20	50	20	PHP - master	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.59027	0.59287	0.00061	0.10272	0.59120	-0.64	0.59101	-0.63	1.100	8.614	0.000	25.18
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.52144	0.52455	0.00052	0.09896	0.52255	-12.17	0.52248	-12.15	1.704	8.614	0.000	25.24
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44192	0.45015	0.00112	0.25363	0.44308	0.00	0.44295	0.00	5.215	0.000	1.000	26.77
bench.php	20	50	2	PHP - previous master	fad4323634	https://github.com/php/php-src/commit/fad4323634	0.44525	0.44896	0.00059	0.13178	0.44670	0.82	0.44665	0.83	1.020	-8.269	0.000	25.18
bench.php	20	50	2	PHP - master	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.44545	0.45016	0.00073	0.16423	0.44699	0.88	0.44691	0.89	1.910	-8.276	0.000	25.18
bench.php	20	50	2	PHP - master (JIT)	e07d06684e	https://github.com/php/php-src/commit/e07d06684e	0.14316	0.14403	0.00019	0.13193	0.14363	-67.58	0.14363	-67.57	0.003	8.614	0.000	25.24
