Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43539	0.44443	0.00138	0.44104	0.00	0.44093	0.00	0	42.02
Laravel 11.1.2 demo app	50	30	100	PHP - previous master	677a1f80c8	https://github.com/php/php-src/commit/677a1f80c8	0.43700	0.43843	0.00035	0.43761	-0.78	0.43761	-0.75	0	42.46
Laravel 11.1.2 demo app	50	30	100	PHP - master	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.43895	0.44209	0.00065	0.43970	-0.30	0.43954	-0.32	0	42.46
Laravel 11.1.2 demo app	50	30	100	PHP - master (JIT)	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.42272	0.42435	0.00045	0.42343	-3.99	0.42337	-3.98	0	51.62
Symfony 2.6.0 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71264	0.71572	0.00067	0.71372	0.00	0.71367	0.00	0	37.69
Symfony 2.6.0 demo app	50	30	100	PHP - previous master	677a1f80c8	https://github.com/php/php-src/commit/677a1f80c8	0.70539	0.71042	0.00092	0.70889	-0.68	0.70890	-0.67	0	38.44
Symfony 2.6.0 demo app	50	30	100	PHP - master	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.70757	0.71068	0.00077	0.70891	-0.67	0.70878	-0.68	0	38.44
Symfony 2.6.0 demo app	50	30	100	PHP - master (JIT)	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.67897	0.68206	0.00081	0.68052	-4.65	0.68043	-4.66	0	45.23
Wordpress 6.2 main page	10	30	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58249	0.58558	0.00061	0.58321	0.00	0.58312	0.00	0	43.42
Wordpress 6.2 main page	10	30	20	PHP - previous master	677a1f80c8	https://github.com/php/php-src/commit/677a1f80c8	0.58224	0.58548	0.00077	0.58319	-0.00	0.58306	-0.01	0	43.89
Wordpress 6.2 main page	10	30	20	PHP - master	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.57783	0.58430	0.00129	0.57974	-0.60	0.57948	-0.62	0	43.89
Wordpress 6.2 main page	10	30	20	PHP - master (JIT)	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.52562	0.52731	0.00050	0.52649	-9.73	0.52651	-9.71	0	61.66
bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.22186	0.22682	0.00112	0.22409	0.00	0.22414	0.00	0	26.41
bench.php	10	25	0	PHP - previous master	677a1f80c8	https://github.com/php/php-src/commit/677a1f80c8	0.21942	0.22364	0.00097	0.22098	-1.39	0.22075	-1.51	0	26.79
bench.php	10	25	0	PHP - master	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.21645	0.21874	0.00061	0.21753	-2.93	0.21745	-2.98	0	26.79
bench.php	10	25	0	PHP - master (JIT)	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.07664	0.07897	0.00064	0.07768	-65.34	0.07768	-65.34	0	28.03
micro_bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.43005	1.44824	0.00437	1.43956	0.00	1.44039	0.00	0	20.64
micro_bench.php	10	25	0	PHP - previous master	677a1f80c8	https://github.com/php/php-src/commit/677a1f80c8	1.28123	1.29444	0.00370	1.28930	-10.44	1.28990	-10.45	0	21.08
micro_bench.php	10	25	0	PHP - master	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	1.28686	1.30300	0.00364	1.29435	-10.09	1.29459	-10.12	0	21.08
micro_bench.php	10	25	0	PHP - master (JIT)	c1ed6088a6	https://github.com/php/php-src/commit/c1ed6088a6	0.54187	0.56205	0.00477	0.55227	-61.64	0.55178	-61.69	0	22.48
