Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43874	0.45278	0.00190	0.43993	0.00	0.43960	0.00	0	41.86
Laravel 11.1.2 demo app	50	50	100	PHP - previous master	33ba1a4ab9	https://github.com/php/php-src/commit/33ba1a4ab9	0.43621	0.44441	0.00112	0.43715	-0.63	0.43694	-0.61	0	41.80
Laravel 11.1.2 demo app	50	50	100	PHP - master	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.43568	0.43763	0.00042	0.43652	-0.78	0.43647	-0.71	0	41.80
Laravel 11.1.2 demo app	50	50	100	PHP - master (JIT)	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.42517	0.42713	0.00040	0.42623	-3.11	0.42620	-3.05	0	50.85
Symfony 2.6.0 demo app	50	50	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71949	0.72403	0.00088	0.72083	0.00	0.72066	0.00	0	37.38
Symfony 2.6.0 demo app	50	50	100	PHP - previous master	33ba1a4ab9	https://github.com/php/php-src/commit/33ba1a4ab9	0.71520	0.72066	0.00123	0.71681	-0.56	0.71644	-0.59	0	37.50
Symfony 2.6.0 demo app	50	50	100	PHP - master	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.71644	0.71896	0.00056	0.71739	-0.48	0.71727	-0.47	0	37.50
Symfony 2.6.0 demo app	50	50	100	PHP - master (JIT)	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.68887	0.69362	0.00076	0.69057	-4.20	0.69043	-4.20	0	44.55
Wordpress 6.2 main page	10	50	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57796	0.58513	0.00225	0.58084	0.00	0.57954	0.00	0	43.00
Wordpress 6.2 main page	10	50	20	PHP - previous master	33ba1a4ab9	https://github.com/php/php-src/commit/33ba1a4ab9	0.57875	0.58299	0.00095	0.58017	-0.12	0.58013	0.10	0	43.12
Wordpress 6.2 main page	10	50	20	PHP - master	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.57941	0.58279	0.00066	0.58055	-0.05	0.58046	0.16	0	43.12
Wordpress 6.2 main page	10	50	20	PHP - master (JIT)	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.52122	0.52355	0.00053	0.52213	-10.11	0.52211	-9.91	0	62.00
bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21491	0.21903	0.00100	0.21647	0.00	0.21635	0.00	0	26.17
bench.php	10	50	0	PHP - previous master	33ba1a4ab9	https://github.com/php/php-src/commit/33ba1a4ab9	0.21529	0.22005	0.00107	0.21712	0.30	0.21698	0.29	0	26.23
bench.php	10	50	0	PHP - master	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.21172	0.21593	0.00094	0.21342	-1.41	0.21339	-1.37	0	26.23
bench.php	10	50	0	PHP - master (JIT)	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.07293	0.07647	0.00089	0.07461	-65.53	0.07439	-65.62	0	27.39
micro_bench.php	10	50	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33763	1.35749	0.00443	1.34819	0.00	1.34828	0.00	0	20.42
micro_bench.php	10	50	0	PHP - previous master	33ba1a4ab9	https://github.com/php/php-src/commit/33ba1a4ab9	1.29019	1.32322	0.00704	1.30718	-3.04	1.30717	-3.05	0	20.48
micro_bench.php	10	50	0	PHP - master	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	1.27489	1.29408	0.00414	1.28597	-4.62	1.28600	-4.62	0	20.48
micro_bench.php	10	50	0	PHP - master (JIT)	3815a773a1	https://github.com/php/php-src/commit/3815a773a1	0.53479	0.56001	0.00511	0.54378	-59.67	0.54305	-59.72	0	21.80
