Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39911	0.40060	0.00024	0.06016	0.39952	0.00	0.39949	0.00	1.810	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	4923c6079e	https://github.com/php/php-src/commit/4923c6079e	0.37365	0.37560	0.00038	0.10146	0.37405	-6.38	0.37391	-6.40	2.343	8.614	0.000	25.88
Laravel 12.11.0 demo app	50	50	100	PHP - master	759829bc2f	https://github.com/php/php-src/commit/759829bc2f	0.37336	0.37565	0.00049	0.13218	0.37386	-6.42	0.37370	-6.45	2.300	8.614	0.000	25.83
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67996	0.68319	0.00081	0.11944	0.68135	0.00	0.68140	0.00	0.341	0.000	1.000	26.85
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	4923c6079e	https://github.com/php/php-src/commit/4923c6079e	0.67266	0.67510	0.00050	0.07427	0.67356	-1.14	0.67349	-1.16	1.036	8.614	0.000	25.91
Symfony 2.8.0 demo app	50	50	100	PHP - master	759829bc2f	https://github.com/php/php-src/commit/759829bc2f	0.67214	0.67592	0.00065	0.09668	0.67277	-1.26	0.67256	-1.30	2.726	8.614	0.000	25.91
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.59105	0.59421	0.00085	0.14402	0.59232	0.00	0.59223	0.00	0.601	0.000	1.000	26.66
Wordpress 6.9 main page	20	50	20	PHP - previous master	4923c6079e	https://github.com/php/php-src/commit/4923c6079e	0.58904	0.60033	0.00183	0.30992	0.59050	-0.31	0.58999	-0.38	3.640	7.056	0.000	25.95
Wordpress 6.9 main page	20	50	20	PHP - master	759829bc2f	https://github.com/php/php-src/commit/759829bc2f	0.58915	0.59394	0.00074	0.12550	0.59004	-0.39	0.58980	-0.41	3.105	8.283	0.000	25.95
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44346	0.44592	0.00054	0.12089	0.44470	0.00	0.44468	0.00	0.012	0.000	1.000	26.66
bench.php	20	50	2	PHP - previous master	4923c6079e	https://github.com/php/php-src/commit/4923c6079e	0.44977	0.45299	0.00070	0.15598	0.45129	1.48	0.45123	1.47	0.157	-8.614	0.000	25.95
bench.php	20	50	2	PHP - master	759829bc2f	https://github.com/php/php-src/commit/759829bc2f	0.44978	0.45289	0.00061	0.13583	0.45110	1.44	0.45105	1.43	0.214	-8.614	0.000	25.95
