Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.46835	0.47485	0.00079	0.16686	0.47190	0.00	0.47177	0.00	0.403	0.999	181824955	43.28
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	fc0dd9d4ca	https://github.com/php/php-src/commit/fc0dd9d4ca	0.46615	0.46877	0.00047	0.10112	0.46740	-0.95	0.46734	-0.94	0.098	0.000	177210763	43.70
Laravel 12.2.0 demo app	50	100	100	PHP - master	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.46703	0.47279	0.00066	0.14085	0.46787	-0.85	0.46777	-0.85	4.373	0.000	177215741	43.70
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.44283	0.45052	0.00074	0.16534	0.44947	-4.75	0.44955	-4.71	-7.278	0.000	149580728	53.79
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74106	0.74501	0.00083	0.11234	0.74295	0.00	0.74295	0.00	0.060	0.999	292381763	39.96
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	fc0dd9d4ca	https://github.com/php/php-src/commit/fc0dd9d4ca	0.72523	0.74421	0.00201	0.27366	0.73445	-1.14	0.73417	-1.18	1.626	0.000	288310168	40.46
Symfony 2.7.0 demo app	50	100	100	PHP - master	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.73283	0.74463	0.00234	0.31884	0.73505	-1.06	0.73448	-1.14	2.884	0.000	288324644	40.46
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.70199	0.70775	0.00106	0.15117	0.70350	-5.31	0.70326	-5.34	1.633	0.000	267489623	48.06
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58304	0.58628	0.00067	0.11535	0.58416	0.00	0.58402	0.00	0.982	0.999	1133181476	43.42
Wordpress 6.2 main page	20	100	20	PHP - previous master	fc0dd9d4ca	https://github.com/php/php-src/commit/fc0dd9d4ca	0.58352	0.59184	0.00099	0.16904	0.58470	0.09	0.58452	0.09	4.515	0.000	1129323571	43.47
Wordpress 6.2 main page	20	100	20	PHP - master	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.58198	0.59324	0.00123	0.21124	0.58311	-0.18	0.58290	-0.19	5.967	0.000	1129267577	43.41
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.51341	0.51864	0.00062	0.12041	0.51740	-11.43	0.51737	-11.41	-2.376	0.000	867859217	61.46
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42649	0.43593	0.00182	0.42293	0.43141	0.00	0.43111	0.00	0.265	0.999	2031002343	26.48
bench.php	10	100	2	PHP - previous master	fc0dd9d4ca	https://github.com/php/php-src/commit/fc0dd9d4ca	0.42941	0.59144	0.02556	5.82429	0.43884	1.72	0.43305	0.45	4.484	0.000	2031543226	26.71
bench.php	10	100	2	PHP - master	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.42790	0.56330	0.03475	7.87937	0.44102	2.23	0.43021	-0.21	2.926	0.000	2031543239	26.71
bench.php	10	100	2	PHP - master (JIT)	99068da2b1	https://github.com/php/php-src/commit/99068da2b1	0.14637	0.15115	0.00103	0.69697	0.14814	-65.66	0.14813	-65.64	0.398	0.000	537062436	27.91
