Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47739	0.48400	0.00090	0.18738	0.47874	0.00	0.47859	0.00	2.258	0.999	180946912	43.67
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	5ab594cf01	https://github.com/php/php-src/commit/5ab594cf01	0.46772	0.47396	0.00084	0.17821	0.46896	-2.04	0.46880	-2.05	2.855	0.000	176368732	44.25
Laravel 12.2.0 demo app	50	100	100	PHP - master	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.46868	0.47525	0.00082	0.17456	0.46983	-1.86	0.46972	-1.85	3.428	0.000	176405540	44.25
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.44533	0.45272	0.00075	0.16627	0.45139	-5.71	0.45141	-5.68	-5.286	0.000	147884467	53.38
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74294	0.75377	0.00127	0.17085	0.74455	0.00	0.74432	0.00	3.999	0.999	291621132	40.28
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	5ab594cf01	https://github.com/php/php-src/commit/5ab594cf01	0.73857	0.75058	0.00176	0.23743	0.74077	-0.51	0.74040	-0.53	3.632	0.000	290430562	40.47
Symfony 2.7.0 demo app	50	100	100	PHP - master	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.73858	0.75087	0.00177	0.23829	0.74246	-0.28	0.74202	-0.31	1.902	0.000	290378714	40.73
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.70863	0.71886	0.00107	0.14914	0.71639	-3.78	0.71638	-3.75	-3.733	0.000	270740984	47.85
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58119	0.59226	0.00118	0.20167	0.58274	0.00	0.58259	0.00	5.485	0.999	1123344242	43.80
Wordpress 6.2 main page	20	100	20	PHP - previous master	5ab594cf01	https://github.com/php/php-src/commit/5ab594cf01	0.57977	0.58327	0.00062	0.10680	0.58114	-0.27	0.58102	-0.27	0.558	0.000	1119600311	44.07
Wordpress 6.2 main page	20	100	20	PHP - master	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.58087	0.58409	0.00065	0.11187	0.58204	-0.12	0.58196	-0.11	0.446	0.000	1119601673	44.07
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.51537	0.52092	0.00065	0.12446	0.51907	-10.93	0.51907	-10.90	-1.481	0.000	865651821	61.50
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.42958	0.44199	0.00211	0.48680	0.43371	0.00	0.43348	0.00	1.125	0.999	2020638165	26.61
bench.php	10	100	2	PHP - previous master	5ab594cf01	https://github.com/php/php-src/commit/5ab594cf01	0.42168	0.43929	0.00299	0.70208	0.42624	-1.72	0.42528	-1.89	2.367	0.000	2020586647	26.96
bench.php	10	100	2	PHP - master	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.42270	0.43499	0.00195	0.45939	0.42551	-1.89	0.42509	-1.93	2.677	0.000	2020586656	26.96
bench.php	10	100	2	PHP - master (JIT)	7b4270adf0	https://github.com/php/php-src/commit/7b4270adf0	0.14674	0.15059	0.00088	0.59375	0.14875	-65.70	0.14870	-65.70	0.091	0.000	536605644	27.73
