Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39654	0.39873	0.00057	0.14357	0.39714	0.00	0.39692	0.00	1.740	0.000	1.000	26.29
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	eedbffec2e	https://github.com/php/php-src/commit/eedbffec2e	0.39090	0.39222	0.00027	0.06978	0.39128	-1.48	0.39127	-1.42	1.486	8.614	0.000	25.16
Laravel 12.11.0 demo app	50	50	100	PHP - master	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.39098	0.39234	0.00027	0.06945	0.39133	-1.46	0.39127	-1.42	2.245	8.614	0.000	25.16
Laravel 12.11.0 demo app	50	50	100	PHP - master (JIT)	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.36254	0.36367	0.00024	0.06535	0.36313	-8.56	0.36310	-8.52	0.376	8.614	0.000	25.29
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.66997	0.67237	0.00049	0.07362	0.67070	0.00	0.67059	0.00	1.299	0.000	1.000	26.74
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	eedbffec2e	https://github.com/php/php-src/commit/eedbffec2e	0.66793	0.67026	0.00036	0.05450	0.66842	-0.34	0.66840	-0.33	2.858	8.566	0.000	25.26
Symfony 2.8.0 demo app	50	50	100	PHP - master	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.66750	0.66909	0.00038	0.05761	0.66808	-0.39	0.66796	-0.39	0.914	8.614	0.000	25.26
Symfony 2.8.0 demo app	50	50	100	PHP - master (JIT)	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.63422	0.66074	0.00462	0.72761	0.63563	-5.23	0.63461	-5.36	4.936	8.614	0.000	25.27
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58928	0.59372	0.00097	0.16377	0.59146	0.00	0.59138	0.00	0.110	0.000	1.000	26.78
Wordpress 6.9 main page	20	50	20	PHP - previous master	eedbffec2e	https://github.com/php/php-src/commit/eedbffec2e	0.58667	0.59009	0.00083	0.14093	0.58747	-0.68	0.58721	-0.71	1.925	8.566	0.000	25.26
Wordpress 6.9 main page	20	50	20	PHP - master	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.58609	0.58971	0.00051	0.08762	0.58690	-0.77	0.58686	-0.76	3.375	8.593	0.000	25.26
Wordpress 6.9 main page	20	50	20	PHP - master (JIT)	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.51734	0.52059	0.00063	0.12128	0.51806	-12.41	0.51791	-12.42	2.694	8.614	0.000	25.27
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44150	0.44936	0.00110	0.24727	0.44297	0.00	0.44283	0.00	4.101	0.000	1.000	26.78
bench.php	20	50	2	PHP - previous master	eedbffec2e	https://github.com/php/php-src/commit/eedbffec2e	0.44384	0.44819	0.00081	0.18179	0.44519	0.50	0.44511	0.52	1.021	-8.228	0.000	25.26
bench.php	20	50	2	PHP - master	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.44354	0.44828	0.00079	0.17774	0.44531	0.53	0.44533	0.56	0.677	-8.180	0.000	25.26
bench.php	20	50	2	PHP - master (JIT)	c56e8caaed	https://github.com/php/php-src/commit/c56e8caaed	0.14331	0.14509	0.00031	0.21864	0.14392	-67.51	0.14388	-67.51	1.560	8.614	0.000	25.27
