Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Average	Average diff %	Median	Median diff %	Instruction count	Memory usage
Laravel 11.1.2 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43920	0.44099	0.00043	0.43997	0.00	0.43999	0.00	0	41.87
Laravel 11.1.2 demo app	50	30	100	PHP - previous master	cd586623b6	https://github.com/php/php-src/commit/cd586623b6	0.43771	0.44069	0.00055	0.43830	-0.38	0.43822	-0.40	0	41.87
Laravel 11.1.2 demo app	50	30	100	PHP - master	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.43466	0.43757	0.00067	0.43581	-0.95	0.43563	-0.99	0	41.87
Laravel 11.1.2 demo app	50	30	100	PHP - master (JIT)	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.42540	0.42693	0.00044	0.42626	-3.12	0.42624	-3.13	0	50.80
Symfony 2.6.0 demo app	50	30	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.71372	0.71609	0.00072	0.71488	0.00	0.71497	0.00	0	37.41
Symfony 2.6.0 demo app	50	30	100	PHP - previous master	cd586623b6	https://github.com/php/php-src/commit/cd586623b6	0.70500	0.70839	0.00083	0.70621	-1.21	0.70611	-1.24	0	37.56
Symfony 2.6.0 demo app	50	30	100	PHP - master	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.69574	0.70783	0.00194	0.70533	-1.34	0.70548	-1.33	0	37.56
Symfony 2.6.0 demo app	50	30	100	PHP - master (JIT)	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.67664	0.68038	0.00082	0.67784	-5.18	0.67761	-5.23	0	44.56
Wordpress 6.2 main page	10	30	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58126	0.58324	0.00049	0.58232	0.00	0.58229	0.00	0	43.02
Wordpress 6.2 main page	10	30	20	PHP - previous master	cd586623b6	https://github.com/php/php-src/commit/cd586623b6	0.57258	0.57958	0.00198	0.57642	-1.01	0.57726	-0.86	0	42.94
Wordpress 6.2 main page	10	30	20	PHP - master	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.57848	0.58107	0.00061	0.57960	-0.47	0.57955	-0.47	0	42.94
Wordpress 6.2 main page	10	30	20	PHP - master (JIT)	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.52162	0.52425	0.00058	0.52265	-10.25	0.52252	-10.26	0	61.92
bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.21470	0.21759	0.00077	0.21577	0.00	0.21548	0.00	0	26.19
bench.php	10	25	0	PHP - previous master	cd586623b6	https://github.com/php/php-src/commit/cd586623b6	0.21873	0.22171	0.00086	0.22009	2.00	0.22017	2.17	0	26.28
bench.php	10	25	0	PHP - master	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.21581	0.21805	0.00065	0.21691	0.53	0.21690	0.66	0	26.28
bench.php	10	25	0	PHP - master (JIT)	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.07477	0.07772	0.00063	0.07574	-64.90	0.07574	-64.85	0	27.38
micro_bench.php	10	25	0	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	1.33490	1.36290	0.00547	1.35006	0.00	1.34897	0.00	0	20.45
micro_bench.php	10	25	0	PHP - previous master	cd586623b6	https://github.com/php/php-src/commit/cd586623b6	1.27792	1.29328	0.00355	1.28405	-4.89	1.28333	-4.87	0	20.54
micro_bench.php	10	25	0	PHP - master	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	1.28654	1.31077	0.00592	1.29985	-3.72	1.29956	-3.66	0	20.54
micro_bench.php	10	25	0	PHP - master (JIT)	3772b502f6	https://github.com/php/php-src/commit/3772b502f6	0.53302	0.55668	0.00571	0.54747	-59.45	0.54792	-59.38	0	21.80
