Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skew	P-value	Instruction count	Memory usage
Laravel 12.2.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.47454	0.48285	0.00089	0.18775	0.47545	0.00	0.47525	0.00	5.961	0.999	180942093	43.62
Laravel 12.2.0 demo app	50	100	100	PHP - previous master	5dd5a4267f	https://github.com/php/php-src/commit/5dd5a4267f	0.46918	0.47307	0.00062	0.13254	0.46999	-1.15	0.46987	-1.13	2.428	0.000	176329700	44.39
Laravel 12.2.0 demo app	50	100	100	PHP - master	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.46800	0.47219	0.00077	0.16427	0.46905	-1.35	0.46888	-1.34	2.111	0.000	176405025	44.39
Laravel 12.2.0 demo app	50	100	100	PHP - master (JIT)	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.44781	0.45209	0.00055	0.12190	0.44886	-5.59	0.44873	-5.58	2.303	0.000	147890234	53.51
Symfony 2.7.0 demo app	50	100	100	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.74190	0.75261	0.00116	0.15635	0.74355	0.00	0.74335	0.00	4.904	0.999	291621925	40.10
Symfony 2.7.0 demo app	50	100	100	PHP - previous master	5dd5a4267f	https://github.com/php/php-src/commit/5dd5a4267f	0.74122	0.75139	0.00178	0.24016	0.74302	-0.07	0.74259	-0.10	2.796	0.000	290411116	40.70
Symfony 2.7.0 demo app	50	100	100	PHP - master	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.73883	0.75129	0.00154	0.20741	0.74063	-0.39	0.74031	-0.41	4.099	0.000	290409889	40.95
Symfony 2.7.0 demo app	50	100	100	PHP - master (JIT)	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.71459	0.71797	0.00066	0.09203	0.71595	-3.71	0.71591	-3.69	0.396	0.000	270766434	47.98
Wordpress 6.2 main page	20	100	20	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.57856	0.58179	0.00060	0.10297	0.58032	0.00	0.58017	0.00	0.459	0.999	1123344685	43.74
Wordpress 6.2 main page	20	100	20	PHP - previous master	5dd5a4267f	https://github.com/php/php-src/commit/5dd5a4267f	0.57980	0.59159	0.00120	0.20683	0.58190	0.27	0.58176	0.27	5.448	0.000	1119535237	44.21
Wordpress 6.2 main page	20	100	20	PHP - master	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.57936	0.58438	0.00071	0.12176	0.58115	0.14	0.58103	0.15	1.439	0.000	1119534748	44.21
Wordpress 6.2 main page	20	100	20	PHP - master (JIT)	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.51601	0.51918	0.00053	0.10248	0.51709	-10.90	0.51704	-10.88	1.030	0.000	865595587	61.62
bench.php	10	100	2	PHP - baseline@d5f6	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.43017	0.44592	0.00256	0.58994	0.43469	0.00	0.43461	0.00	1.398	0.999	2020638211	26.57
bench.php	10	100	2	PHP - previous master	5dd5a4267f	https://github.com/php/php-src/commit/5dd5a4267f	0.42364	0.43899	0.00285	0.66601	0.42777	-1.59	0.42709	-1.73	1.807	0.000	2020586636	27.12
bench.php	10	100	2	PHP - master	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.42425	0.43734	0.00179	0.41877	0.42726	-1.71	0.42702	-1.75	2.122	0.000	2020586665	27.11
bench.php	10	100	2	PHP - master (JIT)	1faf17b017	https://github.com/php/php-src/commit/1faf17b017	0.14354	0.15000	0.00127	0.86728	0.14681	-66.23	0.14688	-66.21	-0.169	0.000	536605656	27.87
