Test name	Test warmup	Test iterations	Test requests	PHP	PHP Commit hash	PHP Commit URL	Min	Max	Std dev	Rel std dev %	Mean	Mean diff %	Median	Median diff %	Skewness	Z-stat	P-value	Memory usage
Laravel 12.11.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.39525	0.39747	0.00033	0.08250	0.39575	0.00	0.39576	0.00	2.959	0.000	1.000	26.71
Laravel 12.11.0 demo app	50	50	100	PHP - previous master	ce7896d514	https://github.com/php/php-src/commit/ce7896d514	0.36935	0.37127	0.00042	0.11483	0.36977	-6.56	0.36962	-6.61	1.771	8.614	0.000	25.83
Laravel 12.11.0 demo app	50	50	100	PHP - master	0bf872bebf	https://github.com/php/php-src/commit/0bf872bebf	0.36940	0.37064	0.00025	0.06705	0.36971	-6.58	0.36967	-6.59	2.187	8.614	0.000	25.83
Symfony 2.8.0 demo app	50	50	100	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.67507	0.67878	0.00084	0.12363	0.67658	0.00	0.67647	0.00	0.578	0.000	1.000	26.85
Symfony 2.8.0 demo app	50	50	100	PHP - previous master	ce7896d514	https://github.com/php/php-src/commit/ce7896d514	0.66762	0.67080	0.00062	0.09232	0.66822	-1.24	0.66802	-1.25	2.233	8.614	0.000	25.92
Symfony 2.8.0 demo app	50	50	100	PHP - master	0bf872bebf	https://github.com/php/php-src/commit/0bf872bebf	0.66160	0.66799	0.00113	0.17020	0.66243	-2.09	0.66205	-2.13	3.461	8.614	0.000	25.79
Wordpress 6.9 main page	20	50	20	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.58762	0.59289	0.00103	0.17450	0.58949	0.00	0.58936	0.00	0.949	0.000	1.000	26.66
Wordpress 6.9 main page	20	50	20	PHP - previous master	ce7896d514	https://github.com/php/php-src/commit/ce7896d514	0.58601	0.59081	0.00093	0.15867	0.58705	-0.41	0.58675	-0.44	2.779	7.876	0.000	25.96
Wordpress 6.9 main page	20	50	20	PHP - master	0bf872bebf	https://github.com/php/php-src/commit/0bf872bebf	0.58736	0.59402	0.00122	0.20741	0.58851	-0.17	0.58802	-0.23	2.410	5.105	0.000	26.14
bench.php	20	50	2	PHP - baseline@d5f6e56	d5f6e56610	https://github.com/php/php-src/commit/d5f6e56610	0.44349	0.44573	0.00048	0.10894	0.44459	0.00	0.44461	0.00	-0.118	0.000	1.000	26.66
bench.php	20	50	2	PHP - previous master	ce7896d514	https://github.com/php/php-src/commit/ce7896d514	0.45004	0.45426	0.00064	0.14161	0.45106	1.46	0.45101	1.44	2.456	-8.614	0.000	25.96
bench.php	20	50	2	PHP - master	0bf872bebf	https://github.com/php/php-src/commit/0bf872bebf	0.44984	0.45212	0.00053	0.11774	0.45081	1.40	0.45083	1.40	0.228	-8.614	0.000	26.14
